i,hs2,v
678,86,.0260000005364418
678,87,2836.492882366292
678,88,318.1130120754242
678,89,4532.024963378906
678,90,242.8129976708442
678,91,4.739000082015991
678,94,15.36700007691979
678,95,13.32000034302473
678,96,.9969999882159755
678,97,.5169999971985817
682,1,69242.51767280325
682,2,261714.1898571088
682,3,180367.4719506805
682,4,1425555.748010358
682,5,642.2839985727333
682,6,7200.053076271433
682,7,52378.12971512391
682,8,515103.8395218975
682,9,131489.7629401541
682,10,7281.14809497958
682,11,24858.57383073482
682,12,13447.13288182614
682,13,12515.81079426256
682,14,165.1739990306087
682,15,384272.9313958019
682,16,136515.6810462471
682,17,713343.7477560246
682,18,67092.58379997849
682,19,922794.5250796098
682,20,386576.4618786019
682,21,172726.1314177669
682,22,356833.6020104855
682,23,118983.5659564263
682,24,4837.374959195033
682,25,1041726.037002051
682,26,886294.1232010768
682,27,222627712.7800395
682,28,2003122.88354025
682,29,12930463.81238393
682,30,589029.9425638921
682,31,4964220.950317256
682,32,394175.8913173369
682,33,319483.5062571901
682,34,575912.3048144567
682,35,82368.5186771726
682,36,2129.394003301859
682,37,3791.781119967694
682,38,1091045.810262178
682,39,19687905.33520956
682,40,774926.2261760035
682,41,48979.9407292828
682,42,28172.87866803352
682,43,564.8580001760274
682,44,89109.77938817977
682,45,12048.18672921974
682,46,1944.443985503633
682,47,59885.04801271856
682,48,969539.0723270137
682,49,13942.01398622151
682,50,105.6630026698112
682,51,3911.266036139685
682,52,1065.136009867303
682,53,121.2579999899026
682,54,182319.7867003647
682,55,43233.4028862475
682,56,155597.7646638585
682,57,46915.69325783406
682,58,4361.161902931402
682,59,8316.315951547469
682,60,8208.787975154119
682,61,68584.14018045948
682,62,109175.3698656566
682,63,89428.81596034486
682,64,25502.9119971561
682,65,1958.098016081261
682,66,1598.135996411671
682,67,899.0199979726458
682,68,269226.790605645
682,69,163737.9737661086
682,70,326132.4670208284
682,71,2708204.254988964
682,72,1052208.935207118
682,73,823097.8512812523
682,74,1753482.001795674
682,75,61124.43392447755
682,76,2725015.050032572
682,78,180000.110771358
682,79,49332.35805685073
682,80,11499.85610748315
682,81,194795.6204348728
682,82,80870.62267610291
682,83,112776.9528469751
682,84,2881137.698736346
682,85,7855152.429341196
682,86,19313.22298512794
682,87,1452043.324871812
682,88,1755404.105875799
682,89,7261497.919103926
682,90,373844.7671268545
682,91,149920.9205921626
682,92,11913.77223103959
682,93,3712.566039456055
682,94,98177.10806422646
682,95,65788.29751265969
682,96,12706.68605582579
682,97,43062.90827841964
686,1,239.7979945838451
686,2,189.3249994702637
686,3,420863.018234232
686,4,15393.09792445367
686,5,1130.907992178574
686,6,721.2879952946678
686,7,109518.2636957581
686,8,163912.2070038657
686,9,5536.218893007259
686,10,51464.09325697902
686,11,3693.267050587572
686,12,327539.4007263649
686,13,1423.084992432036
686,14,30.96800008043647
686,15,36932.12667790381
686,16,134497.2307554227
686,17,3481.385014647269
686,18,7044.727892629802
686,19,44096.43998277083
686,20,8561.453898872482
686,21,178212.010520543
686,22,41597.99131702725
686,23,33199.45578572527
686,24,55186.45591577701
686,25,418567.1490014234
686,26,286201.8742015266
686,27,2125656.905455766
686,28,457726.7242260444
686,29,19574.4081360125
686,30,4755.094969293219
686,31,62206.11778779409
686,32,4239.280019856989
686,33,55279.13479828194
686,34,18556.81694085593
686,35,2069.91301012598
686,36,35.36300001293421
686,37,3.791000038385391
686,38,16843.33230070001
686,39,31599.10510517913
686,40,8642.905788041884
686,41,1106.045986607671
686,42,275.3640008056536
686,43,9.794999748468399
686,44,4458.624018803588
686,46,3809.933011807501
686,47,200.9359998703003
686,48,21989.22079541371
686,49,2581.727998566115
686,51,19.93199923983775
686,52,10501.29216292291
686,53,30.06800006702542
686,54,422.6190044973046
686,55,38377.01707937382
686,56,864.9799925086554
686,57,82.28899960126728
686,58,79.40700041502714
686,59,156.2979964618571
686,60,33.86900041252375
686,61,2881.523972651106
686,62,3633.897985758726
686,63,4973.424951081513
686,64,6530.385165655869
686,65,62.95899940701202
686,66,2.992999951355159
686,67,83134.94408144592
686,68,3033.780960328877
686,69,45033.44344491512
686,70,3635.335974314017
686,71,826174.313205523
686,72,164295.6166481534
686,73,40419.13793018996
686,74,61198.45118233748
686,75,35.10999884083867
686,76,47863.58639291022
686,78,16884.19794866443
686,79,1000.323007583618
686,80,7.460000056773424
686,81,2081.104032233357
686,82,3216.004995349562
686,83,1846.121977190487
686,84,63713.65502291883
686,85,49534.3541610234
686,86,5823.160966023803
686,87,89582.3022589013
686,88,10248.25723237172
686,89,5803.052969167009
686,90,14623.89397962973
686,91,58.46700077131391
686,92,142.3660026937723
686,93,1827.773993521929
686,94,20495.8311982397
686,95,135.190000934992
686,96,1070.759014372015
686,97,1998.652012364008
688,1,51916.74179849029
688,2,36660.45107089914
688,3,18421.32099466026
688,4,129166.0318804398
688,5,8108.083150295774
688,6,27578.83382800687
688,7,148749.8457476163
688,8,806688.7833369537
688,9,36133.29175906989
688,10,1053057.159206556
688,11,108322.4908068741
688,12,180663.634507133
688,13,3679.251055025263
688,14,1677.995983485132
688,15,304827.7426028245
688,16,69126.79529051553
688,17,84278.42453868384
688,18,215577.9543644002
688,19,358733.3238961264
688,20,235341.4006075355
688,21,428973.3781512512
688,22,580819.9941081381
688,23,396660.732351325
688,24,967802.0773932154
688,25,52971.30224829831
688,26,1892657.097726257
688,27,1871491.84312178
688,28,154424.8985740655
688,29,155441.972297113
688,30,437614.5143102483
688,31,211611.2757782388
688,32,181333.3869613361
688,33,68982.66704179684
688,34,532295.4862788614
688,35,23063.99806265067
688,36,91341.21337287128
688,37,1162.128998268396
688,38,102470.3222973013
688,39,1411468.098827903
688,40,1533407.176183786
688,41,47398.43580562621
688,42,168646.4536962681
688,43,645.5039885039441
688,44,397352.1188189972
688,45,352.7279971456155
688,46,182.7310008944478
688,47,18089.06025259569
688,48,783689.0879140358
688,49,65972.41152508708
688,50,14.6470005660085
688,51,966.4040007488802
688,52,8596.559966366622
688,53,272.7600027155131
688,54,18775.90900384076
688,55,20070.87501016411
688,56,57839.08779805945
688,57,47822.12160326564
688,58,4325.58499550086
688,59,35539.55622615793
688,60,40192.76216874341
688,61,604402.3159304336
688,62,262886.8238107204
688,63,113380.4960457298
688,64,281892.0320622706
688,65,5574.870980085572
688,66,551.3969985761214
688,67,502.6699963829014
688,68,99766.37559454329
688,69,131961.3205669753
688,70,193965.8410507231
688,71,73106.08244919311
688,72,751264.8675814029
688,73,781259.9341432807
688,74,1658871.915963568
688,75,5824.050000093877
688,76,746451.8740422495
688,78,34764.00375901908
688,79,3920.007956675719
688,80,731.55001151748
688,81,3328.131000546739
688,82,54647.47008627362
688,83,156421.7018830233
688,84,2771928.339876525
688,85,5493108.644698041
688,86,432704.0743099591
688,87,1284408.233121905
688,88,13647.02691233333
688,89,116777.686110463
688,90,543662.5845890214
688,91,3812.251938195433
688,92,3680.523967420915
688,93,212600.6536397031
688,94,1133014.232473038
688,95,49614.924881096
688,96,27891.72299117188
688,97,2745.700999766937
690,1,1365.698949247599
690,2,60.71100187301636
690,3,290318.6117547862
690,4,146.4520005844533
690,5,183.6189956665039
690,6,2.784999966621399
690,7,122.5939989462495
690,8,2649.561942558736
690,9,73.68000151333399
690,11,32.00200000009499
690,12,23.23300068359822
690,13,.2120000012218952
690,15,3854.748991198838
690,16,243219.4177123606
690,17,11.69999963417649
690,18,.0920000001788139
690,19,14.96599988546222
690,20,5.263000035658479
690,21,19.53600029367954
690,22,3392.683059346862
690,23,10024.75397497555
690,24,.239999994635582
690,25,101.1050011683255
690,27,225515.4187268987
690,28,289.9920013099909
690,29,2296.716997155454
690,30,10.10500003478955
690,32,168.7629935694858
690,33,3063.873915258329
690,34,65.83499967306852
690,35,2.372999973595142
690,38,731.3659932126757
690,39,1291.655018955818
690,40,496.4910055658547
690,41,.9810000061988831
690,42,99.04999788233545
690,44,45.11200050276238
690,45,19.87400031089783
690,46,.5690000057220459
690,47,.3319999873638153
690,48,359.4119923450053
690,49,41.79600089788437
690,51,3.257999897003174
690,52,.5780000016093254
690,53,.0500000007450581
690,54,191.6499997377396
690,56,299.3719979580492
690,57,5.379000052809715
690,58,29.2340003530262
690,59,14.22000010218471
690,60,1375.054027349455
690,61,40.80900022154674
690,62,88.09399986779317
690,63,124.1290011692327
690,64,16.5979998074472
690,65,8.560999745037407
690,66,44.20299911499023
690,67,56.98699951171875
690,68,183.7650062774774
690,69,36.90000146348029
690,70,20.54200001340359
690,71,330.368987523485
690,72,2181.19900405407
690,73,872.2390065151267
690,74,40608.9997736176
690,75,3.259999990463257
690,76,8276.392997192219
690,81,374.5940029621124
690,82,201.7940019962844
690,83,895.5159835477825
690,84,10657.29198103945
690,85,6721.012995620375
690,86,42.30700039863586
690,87,3129.589019683655
690,88,1269.245993465185
690,89,25686.1956538856
690,90,5270.385039426386
690,91,6.921999994665384
690,92,.5169999916106462
690,93,.7120000123977661
690,94,417.0700058620423
690,95,139.0000006793998
690,96,36.89700013014954
690,97,77.22599967196584
694,1,5.541000187397003
694,2,17.35600054264069
694,3,9046.573980696732
694,4,51.67400066833943
694,5,.8619999885559082
694,6,1.260999947786331
694,7,733.679004766047
694,8,451.3099857472116
694,9,14625.2122544999
694,10,.3049999997019768
694,11,49.41899935109541
694,12,7.864999956451356
694,13,6.354999899864197
694,14,43.73400055244565
694,15,16667.40289019258
694,16,70.35199898178689
694,17,389.1309900361812
694,18,144777.9403537004
694,19,62.21499962592497
694,20,4331.497988991207
694,21,411.8420022155624
694,22,351.1700008794433
694,23,788.2519861236215
694,24,177.77099609375
694,25,311.8890021470143
694,26,1099367.120622257
694,27,100.9980023801327
694,28,33.04700034856796
694,29,594.5470051575685
694,30,2466.64993944671
694,31,11.35200023651123
694,32,360.156002515927
694,33,1031.667985105421
694,34,3199.740071176784
694,35,12.92299989319872
694,38,4959.792051389813
694,39,2637.685008804314
694,40,1826.098999810405
694,41,26.80000019073486
694,42,27.96000048471615
694,44,2863.872977009974
694,46,16.94100043177605
694,47,13.6540002822876
694,48,1381.698996371008
694,49,385.6049987238366
694,51,14.04000014066696
694,52,25.76900001592003
694,53,84.25099658966064
694,54,1064.345006391406
694,55,74.34000129799824
694,56,1044.004012648948
694,57,5.232999909669161
694,58,9.134000204503536
694,59,236.675007853657
694,60,145.7109972387552
694,61,1053.503988423152
694,62,329.5890003695386
694,63,780.3889806205407
694,64,354.7519978374476
694,65,5.494999988004565
694,66,2.238999903202057
694,67,12.05499994754791
694,68,602.3970142006874
694,69,66.57700106874108
694,70,5895.891852878034
694,71,109319.5193406777
694,72,11898.91207146645
694,73,3554.036975574098
694,74,7421.3308214508
694,76,11538.1748321699
694,79,395.6019899845123
694,80,.2660000026226044
694,81,3.065999984741211
694,82,166.644997746218
694,83,743.4829871891998
694,84,15430.95407058345
694,85,21646.03698238905
694,86,973.298021486029
694,87,5103.312036133837
694,88,166.2720016054809
694,89,1786.431042194366
694,90,2768.771998776007
694,91,38.59599926322699
694,93,4.474000224843621
694,94,928.3709843799006
694,95,1173.034023239161
694,96,108.7399971843697
694,97,80.9099998268066
699,1,20473.98642031406
699,2,4015497.741315486
699,3,6044146.956303741
699,4,783171.5934531525
699,5,312416.5470323664
699,6,108990.6378718892
699,7,2194346.537161114
699,8,1777600.7524655
699,9,5351573.57633999
699,10,11689227.37183136
699,11,668576.6900038883
699,12,2463564.706809391
699,13,1202093.844452533
699,14,184945.5806048007
699,15,2133673.008385323
699,16,894358.7033996516
699,17,2508679.804738702
699,18,275301.4076459269
699,19,1060939.57335533
699,20,1378393.478983304
699,21,1610356.342338132
699,22,385999.8477949589
699,23,2511921.819836569
699,24,1691065.137363448
699,25,2635687.106767776
699,26,3859858.29909836
699,27,53977362.55822221
699,28,3593779.700864272
699,29,30031642.99488477
699,30,29086479.15510729
699,31,218488.8241716381
699,32,4762801.524121406
699,33,2728767.049699804
699,34,1139717.778464828
699,35,409206.8420239107
699,36,348779.4297103756
699,37,21821.78473565145
699,38,5265151.915892145
699,39,8888698.603331445
699,40,5409686.376211938
699,41,494144.0248877031
699,42,3195553.209529879
699,43,11170.89812736679
699,44,643967.1512232799
699,45,6084.469932688749
699,46,192108.8712882246
699,47,12838.41401665914
699,48,2632092.032011157
699,49,500125.2239922646
699,50,154003.096215348
699,51,152756.7220816645
699,52,6458081.242801378
699,53,448829.4671616552
699,54,1977928.611407204
699,55,1690323.972712276
699,56,711094.524778583
699,57,2238524.633767192
699,58,410068.3599227596
699,59,609611.0211769764
699,60,612816.2342653396
699,61,8831812.833747113
699,62,9513982.797270145
699,63,5814135.411899184
699,64,3518683.463235579
699,65,98827.6015486567
699,66,8537.448086919379
699,67,596343.019015701
699,68,2126222.795451535
699,69,3075230.356893992
699,70,1249902.442278232
699,71,34208258.21273831
699,72,11120032.02050509
699,73,10028454.03234831
699,74,2272052.597279844
699,75,229511.9672422032
699,76,6985302.146157166
699,78,903679.389394866
699,79,860172.9082946298
699,80,31106.12979507074
699,81,125423.5550407042
699,82,1390201.639074141
699,83,1439625.994962932
699,84,35837353.41602653
699,85,47425069.3083243
699,86,390523.5247286883
699,87,23425595.1006415
699,88,6825951.494212858
699,89,4326682.904447391
699,90,5137733.4982553
699,91,80167.19499542029
699,92,57356.87834817171
699,93,437311.991434023
699,94,3135934.862141636
699,95,697889.9773769632
699,96,727550.7547688498
699,97,146995.9731979407
702,1,1922.666984473355
702,2,75739.09659909271
702,3,152926.5540814408
702,4,242622.3172312195
702,5,26997.38236492779
702,6,8538.063008542173
702,7,18623.70717062661
702,8,73430.75173031236
702,9,143832.4663020041
702,10,76059.29198898154
702,11,70335.77327399165
702,12,45381.53853035357
702,13,34484.43991358741
702,14,6311.706997617846
702,15,492772.9630993243
702,16,64447.66718343808
702,17,83884.93396166386
702,18,1267748.952878007
702,19,983196.977468276
702,20,86570.91254741792
702,21,5664975.511325106
702,22,1828423.366807374
702,23,306743.6622672331
702,24,432238.7021297285
702,25,124501.1619789068
702,26,168251.7429482327
702,27,56843759.98723676
702,28,673327.8125005865
702,29,13269337.50444376
702,30,26341080.5852344
702,31,56290.67082568642
702,32,1118481.878856867
702,33,4176486.178170482
702,34,830857.5732618006
702,35,292485.8419357069
702,36,14540.40300544398
702,37,264492.6067383138
702,38,6264427.852790608
702,39,10766544.16638448
702,40,1464605.92360066
702,41,69488.34892044717
702,42,361764.1025415633
702,43,7818.182053574244
702,44,67915.17015038035
702,45,1497.349000549759
702,46,2024.236011161935
702,47,365531.6642976792
702,48,700959.9172935555
702,49,460701.1400280993
702,50,802.9070030930452
702,51,1785.153012924711
702,52,13024.18993724079
702,53,667.0119952125242
702,54,186070.3361646398
702,55,127118.6770347338
702,56,34577.81781964644
702,57,6938.510998793645
702,58,22941.95217638824
702,59,65042.83008925081
702,60,51168.43889320653
702,61,573777.1398989164
702,62,279164.8407383179
702,63,90671.11554769799
702,64,336540.4516923348
702,65,14075.05503357667
702,66,1107.11400722526
702,67,5543.985918441671
702,68,118276.7172728494
702,69,56190.65577550186
702,70,421121.2329470405
702,71,15148634.90754045
702,72,1158986.410107362
702,73,1955259.351318056
702,74,921650.0541959855
702,75,252520.8256269001
702,76,598611.0193527442
702,78,188544.8118414457
702,79,353970.6251931388
702,80,130563.2516078998
702,81,206423.0591875458
702,82,386016.3157535151
702,83,322090.2781211603
702,84,46978351.29011019
702,85,98885017.75886722
702,86,54041.55751198437
702,87,1262801.511042228
702,88,1449792.568593174
702,89,3440989.408201368
702,90,19458255.11945238
702,91,1322044.021171029
702,92,14248.61896601401
702,93,17823.35914299032
702,94,309410.9773655204
702,95,328065.5341930343
702,96,124092.0734496025
702,97,155922.1936579151
703,1,258162.5675863791
703,2,146152.4465446163
703,3,9954.859979234054
703,4,457749.8869189464
703,5,25279.33889323089
703,6,33583.1021480218
703,7,105025.2288113117
703,8,120643.3673677064
703,9,79116.28881961096
703,10,502597.9342013953
703,11,199867.0038505343
703,12,333435.6734390088
703,13,9870.24507302884
703,14,972.4549859219696
703,15,178780.7101909037
703,16,222290.869264997
703,17,339625.4373796373
703,18,417390.7133725722
703,19,419560.8740792458
703,20,86872.7490063255
703,21,439247.7358148622
703,22,257113.8052876127
703,23,183212.579650045
703,24,16135.30087162124
703,25,488235.629051141
703,26,53918.15576433379
703,27,4694735.335227825
703,28,258962.6866375993
703,29,294605.7500313284
703,30,781382.7624808727
703,31,430658.0174550941
703,32,92123.8311604046
703,33,509584.3175142182
703,34,160741.9579672611
703,35,109611.2800700724
703,36,142005.7215437492
703,37,4761.195056847064
703,38,303099.9012223622
703,39,2541833.427956813
703,40,2646464.397307996
703,41,52103.41378310195
703,42,143063.7555618408
703,43,760.4280077079311
703,44,1018410.954502005
703,45,764.6729976329952
703,46,1509.100987427635
703,47,129767.654445891
703,48,1584021.281691743
703,49,230799.4328784986
703,50,107.2309980653226
703,51,5402.690814603469
703,52,8881.713076478336
703,53,877.541002937709
703,54,80959.03262724564
703,55,71233.45130097144
703,56,71272.65292997833
703,57,11751.28606433608
703,58,27820.25582260848
703,59,117443.8934638156
703,60,54335.22996405442
703,61,502535.1904097629
703,62,386378.4229425198
703,63,159795.7970516414
703,64,741702.0681349067
703,65,14555.05508081825
703,66,7830.387995126657
703,67,6365.959064248484
703,68,231523.887616254
703,69,68704.18378286401
703,70,648403.5060419213
703,71,226247.0651615595
703,72,3926540.391443664
703,73,2140648.968876896
703,74,836540.333344481
703,75,6583.891036807443
703,76,1273637.918241272
703,78,10071.5899064315
703,79,50771.85703898454
703,80,4517.115993166342
703,81,27379.93610898871
703,82,191582.6689406328
703,83,674733.2900118387
703,84,12513278.74206087
703,85,14210613.96589225
703,86,811893.0843939054
703,87,42845567.27250744
703,88,32150.60599418497
703,89,25265.64662931056
703,90,1159969.162521389
703,91,46133.25806156883
703,92,6332.548014989472
703,93,415131.1924686823
703,94,1361958.388865552
703,95,454652.6747678437
703,96,122833.5396323866
703,97,3062.956968864426
704,1,90379.94509980269
704,2,104320.0727177719
704,3,5569681.194971871
704,4,130753.2967745898
704,5,141984.6732055037
704,6,107551.5732379997
704,7,421304.0462804881
704,8,7867265.391439446
704,9,5839558.443177117
704,10,4181911.875435743
704,11,965734.0841924566
704,12,207875.70996073
704,13,89416.80012277549
704,14,32688.79205194116
704,15,511822.9008515287
704,16,2946206.297592571
704,17,379735.8657868374
704,18,59141.23608879233
704,19,940585.7627639143
704,20,1756186.734965135
704,21,1535630.631844404
704,22,371336.407019869
704,23,970594.083002117
704,24,186873.1661361557
704,25,1781216.259183567
704,26,505915.9441780311
704,27,3385751.128872517
704,28,1750905.743914413
704,29,1072429.971473002
704,30,313377.6636709054
704,31,666639.6807433541
704,32,289520.9562156409
704,33,345596.0026841877
704,34,1135820.29300224
704,35,330062.4880328942
704,36,16883.88186222687
704,37,22382.51098767214
704,38,1747052.182945272
704,39,10120140.73028952
704,40,7340558.059178438
704,41,413023.307495426
704,42,5169527.592111291
704,43,7444.570008807816
704,44,6884490.221397502
704,45,3763.252006987808
704,46,367451.4476473671
704,47,8012.224011791754
704,48,2628706.955223016
704,49,255728.5031472016
704,50,140203.9630365805
704,51,35024.02850999939
704,52,2860547.467876654
704,53,40619.52340901375
704,54,1359596.545937128
704,55,666030.5878573348
704,56,458035.7973237145
704,57,447423.8230935954
704,58,189928.6132759684
704,59,930240.7334398385
704,60,1232859.93737869
704,61,19427066.15709437
704,62,19651960.62044583
704,63,2341955.613598429
704,64,32789879.35073631
704,65,1073051.824926727
704,66,24851.90487556322
704,67,117107.6597689118
704,68,873133.9390381689
704,69,798120.3711454808
704,70,1300759.417110466
704,71,872896.3333534539
704,72,8094200.434051896
704,73,4371434.347024322
704,74,1926562.297713733
704,75,7208.360014632344
704,76,1996300.092726692
704,78,29287.16486723523
704,79,28853.63143395679
704,80,20895.93411414605
704,81,139600.3111364779
704,82,1383991.490704258
704,83,1132485.676591817
704,84,78482419.27982643
704,85,198877110.6537032
704,86,21028.61085460009
704,87,5243328.416069425
704,88,231554.4507778566
704,89,389974.96781555
704,90,6586890.703505529
704,91,215941.4134403655
704,92,37446.83591954364
704,93,2610.585023901425
704,94,19451649.47977404
704,95,6253668.231272798
704,96,669222.8012196766
704,97,5888.977935887524
705,1,108655.3068492728
705,2,184114.6470117167
705,3,38383.65968818136
705,4,274586.9847108671
705,5,5219.3169583868
705,6,23116.41703210026
705,7,51300.38513511105
705,8,133755.9794812291
705,9,105464.227457905
705,10,417759.054345482
705,11,26921.11310090043
705,12,102198.7804642994
705,13,17164.75304100278
705,14,654.6299942927435
705,15,156578.387783094
705,16,173053.1189951734
705,17,54978.33098423248
705,18,56749.09400464618
705,19,122504.6922557281
705,20,39125.1769470562
705,21,424884.5879972703
705,22,197184.4788879883
705,23,381720.5022547774
705,24,3988.888958654832
705,25,148020.4650200199
705,26,32712.7976160947
705,27,3223587.577754517
705,28,242064.446936551
705,29,488444.7465665259
705,30,25546402.05576807
705,31,159783.6312782405
705,32,504408.1496926827
705,33,508853.9103399626
705,34,133059.5543565853
705,35,53752.25594588823
705,36,4528.211970864679
705,37,5583.746996848262
705,38,474087.0904575782
705,39,1858452.343941723
705,40,1043974.117658163
705,41,18328.83702444704
705,42,89625.04104680847
705,43,848.7389971147059
705,44,938246.3876709971
705,45,787.5709997846279
705,46,1523.823968527373
705,47,38329.74187278841
705,48,888558.9215593187
705,49,155987.631610579
705,50,5369.650914104539
705,51,4076.783982497058
705,52,14101.25898892584
705,53,3480.446063459618
705,54,138339.3484177699
705,55,63344.83776695014
705,56,196196.9394399032
705,57,5626.338988364674
705,58,13467.02803434944
705,59,54411.84406509972
705,60,26185.19208877452
705,61,239283.7533946144
705,62,146473.7762896105
705,63,71078.09377160703
705,64,218103.239022084
705,65,10103.79697534419
705,66,3727.020051297266
705,67,12325.72501645377
705,68,341473.5462943387
705,69,52544.89704031334
705,70,359803.1566118582
705,71,75322.13854593958
705,72,1488780.688176923
705,73,997152.9346124555
705,74,256643.9262934674
705,75,19694.28623491805
705,76,1642350.538346617
705,78,17130.19781246781
705,79,19175.80697245442
705,80,3010.517007245682
705,81,14936.48799137736
705,82,356164.0555249872
705,83,333195.8512015331
705,84,4906256.626727976
705,85,6025001.702173523
705,86,176562.2001421561
705,87,5970377.478728756
705,88,120026.4138629581
705,89,91117.62308241334
705,90,975190.9692202413
705,91,32886.4238272598
705,92,10426.81392623275
705,93,25849.28505063953
705,94,778217.5390324245
705,95,347584.8955240375
705,96,59122.63892275188
705,97,2388.295999447349
706,1,394009.1116495132
706,2,3959.056884765625
706,3,6873.869963362813
706,4,.1040000021457672
706,5,43.39799880981445
706,6,11.7979998588562
706,7,214.4750045248074
706,8,7739.533245693892
706,9,12.99299997836351
706,10,126.7289962768555
706,11,176.6580028533936
706,12,26816.9098497387
706,13,10081.43709356524
706,15,2493.931055665016
706,16,823.8280167132616
706,17,.1030000001192093
706,19,.0069999999832362
706,20,.2489999979734421
706,21,1.629999946802855
706,22,7.896000005304813
706,23,36.09299850463867
706,24,.3680000007152557
706,25,186.9270003577694
706,26,26.78399915620685
706,27,2895.839977383614
706,29,12.04899978637695
706,30,67.3240010375157
706,33,871.0799940226134
706,34,.0600000005215406
706,38,.0040000000735745
706,39,86.84300097078085
706,40,43.66499928571284
706,41,2222.799007248133
706,42,.3609999995678663
706,44,31.79300036840141
706,46,6.109000205993652
706,48,5448.679183580913
706,49,22.3270004352089
706,52,3.602999925613403
706,53,.3989999890327454
706,54,14.05900001525879
706,55,.1969999969005585
706,56,.025000000372529
706,58,.2479999959468842
706,59,.0710000023245811
706,60,.0529999993741512
706,61,34.06499914266169
706,62,211.6409941490274
706,63,31.69199930503964
706,64,28.39600033126771
706,65,.0529999993741512
706,68,5.400999959558249
706,69,.3199999947100878
706,70,131.2499990779907
706,71,373.2019967855886
706,72,12502.32169532776
706,73,19.57399992877617
706,74,4933.384037844837
706,75,28.7549991607666
706,76,2124.695028603077
706,78,29.73100090026855
706,82,4.639999978127889
706,83,20.27900030370802
706,84,16610.81206501205
706,85,4487.53006496653
706,86,4.742000102996826
706,87,4222.828096834011
706,88,17.8940002322197
706,89,5.006999969482422
706,90,130.9659999543801
706,91,.1309999972581863
706,94,309.2890059649944
706,95,3.378000065684319
706,96,9.121999657247216
706,97,310.5549968481064
710,1,65849.0435316962
710,2,396817.4006140095
710,3,490626.5975934969
710,4,268633.0183762977
710,5,27001.24802126281
710,6,119208.784195043
710,7,235799.2370587143
710,8,5960603.719752061
710,9,149501.5636170787
710,10,1312644.296484006
710,11,355440.4116372949
710,12,483417.0314439781
710,13,20036.71835165366
710,14,14016.45090592583
710,15,517241.2496144343
710,16,123685.9938121653
710,17,634351.2972979847
710,18,84941.06233417045
710,19,343025.7119109778
710,20,849724.1553554011
710,21,614370.5987749516
710,22,1503918.53487016
710,23,402464.2091329499
710,24,151021.1426935332
710,25,1006913.897312262
710,26,21456608.84415436
710,27,11057096.38783816
710,28,1279949.567481645
710,29,1421384.062997913
710,30,601501.0474284221
710,31,591069.9388535738
710,32,393543.0298146574
710,33,791719.6519752166
710,34,486918.0607833435
710,35,101332.7747009938
710,36,178427.7475555195
710,37,11572.28786335594
710,38,1061868.850485105
710,39,1472838.989077384
710,40,525543.5111669254
710,41,210557.567107501
710,42,66460.47421439236
710,43,2707.685003432794
710,44,650465.2635706693
710,45,1234.887007723679
710,46,4248.941034826334
710,47,1134419.028260519
710,48,798225.920948247
710,49,99800.84125849186
710,50,2743.828027009964
710,51,354014.2187519607
710,52,68768.45066667022
710,53,7390.831091688131
710,54,42559.26305892738
710,55,95403.0874339547
710,56,50949.52438840456
710,57,30293.77297175804
710,58,23489.20202613343
710,59,33859.83581170265
710,60,30110.42589835718
710,61,210927.6872243132
710,62,179527.0249639169
710,63,163460.5375604529
710,64,152019.2285730988
710,65,18444.44101961632
710,66,6378.223998153582
710,67,33479.15983651008
710,68,157495.704102387
710,69,137923.0522740212
710,70,180582.3019762374
710,71,54629028.98032363
710,72,7106315.965043144
710,73,1265662.023309841
710,74,1320213.738783899
710,75,680383.4485367856
710,76,2811095.111335467
710,78,52466.97121594811
710,79,9297.547973516863
710,80,1543.320009545889
710,81,142900.0492003111
710,82,195179.6224034192
710,83,142280.3846703744
710,84,5529467.457239936
710,85,2187584.502445176
710,86,116279.5272330517
710,87,15714665.87798011
710,88,312503.3509172227
710,89,316722.6331112243
710,90,581639.9641519542
710,91,12454.40891904233
710,92,4575.810015813215
710,93,72627.13020161353
710,94,349044.3608011587
710,95,56144.32216912787
710,96,64045.24281222734
710,97,88976.34062468866
716,1,3721.647965315497
716,2,2.379000013112091
716,3,9005.378911995096
716,4,5944.734902024269
716,5,393.1749992370605
716,6,11369.01490802038
716,7,10273.45225777663
716,8,137473.6218049915
716,9,30143.85301718605
716,10,17396.1758050411
716,11,1837.572012871504
716,12,8010.957089847652
716,13,2409.715967426077
716,14,381.9929871130735
716,15,2025.383024626994
716,16,.0360000019427389
716,17,60311.53366091382
716,18,5.583999956492335
716,19,12246.79989477736
716,20,12298.98390295648
716,21,7482.948888597311
716,22,4977.734034170746
716,23,3567.267959520919
716,24,1448075.751244994
716,25,679225.2292968318
716,26,680048.3556713294
716,27,233068.0871597151
716,28,1093.345001818729
716,29,836.1359976817621
716,30,5580.775926546194
716,31,599.0869987066835
716,32,3542.062931925058
716,33,2826.362000084016
716,34,4272.208047251101
716,35,102.0040019617882
716,37,.0299999993294477
716,38,2154.213038156275
716,39,8296.941905246116
716,40,266.9880007000174
716,41,99249.49710997939
716,42,909.189007665962
716,43,95.74700185656548
716,44,11461.0610249656
716,45,.0379999987781048
716,46,198.7650014162064
716,47,462.1729984283447
716,48,13799.4686996293
716,49,969.0659785841126
716,50,.4390000104904175
716,51,.5500000208849087
716,52,26852.85795501224
